/;GFOOT;group;20210202_並行稼働開始;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;ファイル監視;flwjb;EAS2E014.txtのファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\EAS2E014.txt
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG/;登録結果確認;pjob;GFDWH_TESTで実行中 COM_CALL_SP_v2.bat;;501 情報 NLOG_受信処理 ADW_GFDWH_L C:\APP\BAT\SQL\CHK_TT_NLOG_売上売変明細作成.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/;集信_05_共通POS_POS売上_NLOG_T;net;;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG_T/;Copy;pjob;GFDWH.TW_NLOG_JP --> GFDWH_TEST.TW_NLOG_JP;COM_CALL_SP_v2.bat;501 情報 GFDWH_TEST_NLOG ADW_GFDWH_TEST C:\APP\BAT\SQL\Copy_TW_NLOG_JP.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG_T/;NLOG取引明細;pjob;COM_CALL_SP_v2.bat;;501 情報  GFDWH_TEST_NLOG ADW_GFDWH　C:\APP\BAT\SQL\INS_TT_NLOG_TEST.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_POS売上_NLOG_T/;NLOG取込完了イベント_送_706;evwjb;7FFFA706;;;;;;7FFFA706;;;
/GFOOT/10_日次/01_HULFT/;集信_05_共通POS_処理結果確認;net;毎時_00:20~24:20 受信ファイルが残っていないことを確認用;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_処理結果確認/;File監視エラー;pjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 NLOG_ファイル(C:\HFT\RCV\EAS2E014.txt)検知;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_05_共通POS_処理結果確認/;ファイル監視;flwjb;EAS2E014.txtのファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\EAS2E014.txt
/GFOOT/10_日次/01_HULFT/;集信_06_イオンコンセ_単品売上;net;毎時_08:40~24:40 【40分受信】EAS2E024.txt;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;FileBackUp;pjob;C:\HFT\RCV\EAS2E024.txt;COM_BACKUP_v2.bat;501 即時 イオンコンセ_売上受信 MOVE C:\HFT\RCV\EAS2E024.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;File監視エラー;rpjob;エラーメール送信;COM_SND_EVENTCREATE.bat;501 即時 EAS2E024.txt監視エラー;D:\GFETL\BAT;TYCLDS30;;;;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;データロード;pjob;TW_AEONコンセ_単品売上売変　(TRUNCATE後);COM_LOAD_DATA_v2.bat;501 即時 イオンコンセ_売上受信 ADW_GFDWH TW_AEONコンセ_単品売上売変 C:\HFT\RCV\EAS2E024.txt;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;ファイル監視;flwjb;EAS2E024.txtのファイル監視;;;;TYCLDS31;;;;c;C:\HFT\RCV\EAS2E024.txt
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;終了イベント送信_7FFFA003;net;24:40受信時のみイベントを送信（日次連携）;;;;;;;;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/終了イベント送信_7FFFA003/;AEON単品売上データ連携終了;evsjb;7FFFA003 AEON単品売上データ連携終了;;;;TYCLDS30;TYCLDS30;;7FFFA003;;
/GFOOT/10_日次/01_HULFT/集信_06_イオンコンセ_単品売上/;履歴テーブルにデータを登録;pjob;GFIF.TI_AEONコンセ_単品売上売変;COM_CALL_SP_v2.bat;501 即時 イオンコンセ_売上受信 ADW_GFDWH C:\APP\BAT\SQL\INS_TI_AEONコンセ_単品売上売変.sql;C:\APP\BAT;TYCLDS31;;;;;
/GFOOT/10_日次/01_HULFT/;集信_12_AEON_POS売上;net;日次_00:40 【受信】EAS2E017.txt イオンコンセ売上;;;;;;;;;
